date,AUDUSD,EURUSD,GBPUSD,JPYUSD,NZDUSD,USDCAD,USDCHF,USDNOK,USDSEK
2024-01-01T00:00:00.000000000,0.6820491552352905,1.1055831909179688,1.272999882698059,0.007094614207744598,0.6319698691368103,1.3239200115203857,0.8407589793205261,10.162910461425781,10.070549964904785
2024-01-02T00:00:00.000000000,0.6810504198074341,1.1038745641708374,1.2728800773620605,0.007085866294801235,0.6315284371376038,1.3242000341415405,0.8418899774551392,10.13821029663086,10.054499626159668
2024-01-03T00:00:00.000000000,0.6765698194503784,1.0941756963729858,1.2623074054718018,0.00703457510098815,0.625,1.332200050354004,0.8501200079917908,10.343620300292969,10.204939842224121
2024-01-04T00:00:00.000000000,0.6736002564430237,1.0927767753601074,1.2674272060394287,0.006993056274950504,0.6251289248466492,1.3347699642181396,0.8489000201225281,10.330769538879395,10.279509544372559
2024-01-05T00:00:00.000000000,0.6706593036651611,1.0947387218475342,1.2684078216552734,0.0069077471271157265,0.6231298446655273,1.3355000019073486,0.8500000238418579,10.291399955749512,10.207260131835938
2024-01-08T00:00:00.000000000,0.6716412901878357,1.0942236185073853,1.271779179573059,0.006910085678100586,0.6248789429664612,1.3359800577163696,0.8507300019264221,10.300000190734863,10.259360313415527
2024-01-09T00:00:00.000000000,0.6720001101493835,1.095170259475708,1.274518609046936,0.006933370605111122,0.6251797676086426,1.3349000215530396,0.8478999733924866,10.359020233154297,10.222399711608887
2024-01-10T00:00:00.000000000,0.6684702038764954,1.0932426452636719,1.2712942361831665,0.0069238655269145966,0.6238303184509277,1.338919997215271,0.852370023727417,10.359199523925781,10.24666976928711
2024-01-11T00:00:00.000000000,0.6703999042510986,1.0975141525268555,1.274518609046936,0.006861817091703415,0.6229597926139832,1.3378499746322632,0.8504999876022339,10.344969749450684,10.215999603271484
2024-01-12T00:00:00.000000000,0.6698498129844666,1.0981649160385132,1.2777756452560425,0.006894364487379789,0.6242314577102661,1.3379900455474854,0.8510100245475769,10.289790153503418,10.241049766540527
2024-01-15T00:00:00.000000000,0.6689097881317139,1.0945708751678467,1.273658275604248,0.006889472249895334,0.6232999563217163,1.340939998626709,0.8533200025558472,10.28711986541748,10.27550983428955
2024-01-16T00:00:00.000000000,0.6650399565696716,1.0945708751678467,1.2716174125671387,0.006858992390334606,0.6190685629844666,1.3435800075531006,0.8559799790382385,10.350090026855469,10.320639610290527
2024-01-17T00:00:00.000000000,0.6588900089263916,1.087878942489624,1.26385498046875,0.006791356019675732,0.6140884160995483,1.3489999771118164,0.861299991607666,10.461159706115723,10.43280029296875
2024-01-18T00:00:00.000000000,0.6551997661590576,1.0885775089263916,1.2676842212677002,0.006751373875886202,0.611340343952179,1.3502800464630127,0.8643220067024231,10.503210067749023,10.440560340881348
2024-01-19T00:00:00.000000000,0.6582845449447632,1.0879143476486206,1.2709871530532837,0.006750917993485928,0.6120250821113586,1.348620057106018,0.8680800199508667,10.524459838867188,10.481490135192871
2024-01-22T00:00:00.000000000,0.6595479249954224,1.089229702949524,1.2699863910675049,0.006751236971467733,0.6118303537368774,1.3431600332260132,0.8684800267219543,10.480279922485352,10.45557975769043
2024-01-23T00:00:00.000000000,0.6570599675178528,1.088020920753479,1.2706964015960693,0.006750280037522316,0.607389509677887,1.347790002822876,0.8691200017929077,10.518950462341309,10.465479850769043
2024-01-24T00:00:00.000000000,0.6586300730705261,1.0857881307601929,1.269196629524231,0.006745316553860903,0.610340416431427,1.3456000089645386,0.8695999979972839,10.497770309448242,10.475839614868164
2024-01-25T00:00:00.000000000,0.6576697826385498,1.088174819946289,1.271876335144043,0.006775480695068836,0.6108586192131042,1.3525400161743164,0.8630200028419495,10.465239524841309,10.434869766235352
2024-01-26T00:00:00.000000000,0.6585879921913147,1.0847046375274658,1.270825743675232,0.006769426167011261,0.6108884811401367,1.3477699756622314,0.8669000267982483,10.433159828186035,10.436800003051758
2024-01-29T00:00:00.000000000,0.6578601002693176,1.0843517780303955,1.2697607278823853,0.006750371307134628,0.609289824962616,1.3453999757766724,0.864139974117279,10.42471981048584,10.427300453186035
2024-01-30T00:00:00.000000000,0.6614194512367249,1.0834470987319946,1.2713264226913452,0.006781131960451603,0.613481879234314,1.3411400318145752,0.8613200187683105,10.416589736938477,10.440250396728516
2024-01-31T00:00:00.000000000,0.659480094909668,1.08433997631073,1.269551157951355,0.0067856875248253345,0.613180935382843,1.3401700258255005,0.8618599772453308,10.437270164489746,10.405349731445312
2024-02-01T00:00:00.000000000,0.656150758266449,1.0803920030593872,1.2678449153900146,0.006802906282246113,0.611190915107727,1.3435499668121338,0.862339973449707,10.51393985748291,10.400360107421875
2024-02-02T00:00:00.000000000,0.6574898362159729,1.0874648094177246,1.27472984790802,0.006828222423791885,0.6145714521408081,1.3382999897003174,0.8576200008392334,10.429129600524902,10.375459671020508
2024-02-05T00:00:00.000000000,0.6505080461502075,1.0780043601989746,1.2621959447860718,0.006733960937708616,0.6064502000808716,1.3470100164413452,0.8669800162315369,10.617500305175781,10.503979682922363
2024-02-06T00:00:00.000000000,0.6480293273925781,1.0741831064224243,1.2534469366073608,0.006727664265781641,0.6053085327148438,1.3543000221252441,0.8707000017166138,10.688579559326172,10.601200103759766
